slug,label,codec,score,verdict,cutoff_freq,families,Rule1MP3Bitrate,Rule2Cutoff,Rule3SourceVsContainer,Rule424BitSuspect,Rule5HighVariance,Rule6HighQualityProtection,Rule7SilenceAnalysis,Rule8NyquistException,Rule10Consistency,Rule11CassetteDetection,Rule12MLClassifier,Rule13MDCTAlignment,_calculator
055-01-Godspeed-You-Black-Emperor-Undoing-a-luciferi,1,mp3_320,0,AUTHENTIC,20000.0,,0,0,0,0,0,0,,0,,,0,0,
056-14-Hlamalani,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
057-02-Nass-El-Ghiwan-El-Mekkaoui-le-mecquois,1,mp3_320,0,AUTHENTIC,20250.0,,0,0,0,0,0,0,,0,,,0,0,
058-01-Piny-Runa-Woko,1,mp3_320,31,WARNING,20250.0,cnn,0,0,0,0,0,0,,0,,,31,0,
059-01-Genesis-Gospel-Singers-Momma-mo-akoma-ntutu,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
060-13-Naomi-The-Boys-Bad-loser,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
061-07-Black-Truth-Rhythm-Band-Imo,1,mp3_320,137,FAKE_CERTAIN,17250.0,cnn+spectral,50,13,50,0,0,0,,0,0,0,24,,
064-01-Blank-Jones-Feat-Mike-Francis-Someone-like-yo,1,mp3_320,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
065-05-Quizas-Quizas,1,mp3_320,31,WARNING,20250.0,cnn,0,0,0,0,0,0,,0,,,31,0,
062-03-Alpha-Blondy-Jah-glory,1,mp3_320,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
063-09-Rodolphe-Burger-Billy-the-kid,1,mp3_320,0,AUTHENTIC,20250.0,,0,0,0,0,0,0,,0,,,0,0,
066-04-Etoile-de-Dakar-My-wa-wa,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
067-03-The-Streets-Let-s-push-things-forward,1,mp3_320,31,WARNING,20250.0,cnn,0,0,0,0,0,0,,0,,,31,0,
070-02-Guts-Good-morning,1,mp3_320,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
071-01-Jaipur-Kawa-Brass-Band-Piya-tu-ab-aaja,1,mp3_320,18,AUTHENTIC,16250.0,spectral,0,18,0,0,0,0,,0,,0,0,,
068-08-Eddie-Palmieri-Cal-Tjader-Bamboleate,1,mp3_320,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
069-02-Eden-Ahbez-The-wanderer,1,mp3_320,0,AUTHENTIC,20000.0,,0,0,0,0,0,0,,0,,,0,0,
072-05-Simo-Moumen-Samsara,1,mp3_320,27,AUTHENTIC,19500.0,cnn+spectral,0,2,0,0,0,0,,0,,,25,0,
073-10-Vanilla-Fudge-Eleanor-rigby,1,mp3_320,0,AUTHENTIC,20250.0,,0,0,0,0,0,0,,0,,,0,0,
076-20-Fran-ois-Couperin-O-salutaris,1,mp3_320,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
077-01-Jaga-Jazzist-All-i-know-is-tonight,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
074-09-Koki-Nakano-Lift,1,mp3_320,0,AUTHENTIC,20000.0,,0,0,0,0,0,0,,0,,,0,0,
075-03-Jordi-Savall-El-rey-de-francia-esmirna,1,mp3_320,0,AUTHENTIC,20250.0,,0,0,0,0,0,0,,0,,,0,0,
078-04-Kat-Onoma-La-chambre,1,mp3_320,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
079-04-Gwen-McCrae-Let-s-straighten-it-out,1,mp3_320,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
000-03-Balla-et-ses-Balladins-Moi-ca-ma-fout,1,mp3_V0,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
001-11-Gilbert-B-caud-Le-bain-de-minuit,1,mp3_V0,101,FAKE_CERTAIN,19750.0,cnn+spectral,50,1,50,0,0,0,0,0,-30,,30,,
004-01-Thiossane-Ablaye-Ndiaye-Aminata-ndiaye,1,mp3_V0,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
005-17-Los-Seven-Del-Swing-Celoso,1,mp3_V0,132,FAKE_CERTAIN,19500.0,cnn+spectral,50,2,50,0,0,0,0,0,0,,30,,
002-03-Hraach-Let-it-go,1,mp3_V0,24,AUTHENTIC,20750.0,cnn,0,0,0,0,0,0,,0,,,24,0,
003-01-Thor-Dari-lullaby,1,mp3_V0,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
008-06-The-Mebusas-Mr-bull-dog-original-45-version,1,mp3_V0,133,FAKE_CERTAIN,19250.0,cnn+spectral,50,3,50,0,0,0,0,0,0,,30,,
009-03-Ilya-Beshevli-To-solitude,1,mp3_V0,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
006-09-Mahmoud-Ahmed-Tezeta,1,mp3_V0,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
007-07-Wax-Tailor-Positively-inclined-featuring-main,1,mp3_V0,31,WARNING,21750.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
010-06-Jon-Hassell-These-times,1,mp3_V0,38,WARNING,18250.0,spectral,50,8,0,0,0,0,,0,-20,0,0,0,
011-07-Ensemble-National-des-Percussions-de-Guin-e-K,1,mp3_V0,31,WARNING,21000.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
012-07-A-La-Carte-Brass-And-Percussion-Papa-was-a-ro,1,mp3_V0,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
013-22-Roswell-Sacred-Harp-Quartet-Weeping-mary,1,mp3_V0,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
014-26-Dock-Walsh-Bathe-in-that-beautiful-pool,1,mp3_V0,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
015-08-Jos-Gonz-lez-Vissel,1,mp3_V0,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
016-03-Memory-Tapes-Green-knight,1,mp3_V0,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
017-13-Cafe-Del-Mar-Submariner,1,mp3_V0,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
020-06-Bola-Tigantabame,1,mp3_V0,31,WARNING,20500.0,cnn,0,0,0,0,0,0,,0,,,31,0,
021-13-Colombiafrica-The-Mystic-Orchestra-Rey-de-roc,1,mp3_V0,45,WARNING,17000.0,cnn+spectral,0,15,0,0,0,0,,0,,0,30,,
018-04-Bag-o-wire-Resovoir,1,mp3_V0,0,AUTHENTIC,21500.0,cnn,0,0,0,0,0,0,,-30,,,10,0,
019-04-Kohi-Jadu,1,mp3_V0,0,AUTHENTIC,21250.0,cnn,0,0,0,0,0,0,,-30,,,8,0,
022-17-Michel-Legrand-It-s-good-to-be-alive-the-chas,1,mp3_V0,0,AUTHENTIC,20250.0,,0,0,0,0,0,0,,0,,,0,0,
023-01-Yusef-Lateef-Buddy-and-lou,1,mp3_V0,31,WARNING,21000.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
024-15-Jordi-Savall-Concert-li-la-rougeville-gigue,1,mp3_V0,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
025-07-Bolalar-Lola,1,mp3_V0,31,WARNING,21250.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
026-06-Oumou-Dioubat-Siyala,1,mp3_V0,130,FAKE_CERTAIN,20500.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
027-01-Dimlite-Kitty-Cradle-Fog,1,mp3_V0,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
028-04-Lisu-Yue-phue-alcool-de-ma-s,1,mp3_V0,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
029-05-Kuusow-Kurtunwaarey-Amin-Xaaji-Cusmaan-Cabdul,1,mp3_V0,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
030-06-S-bastien-Tellier-Benny,1,mp3_V0,31,WARNING,21500.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
031-07-Shkoon-Just-Emma-Id,1,mp3_V0,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
034-09-Snow-Ghosts-Bowline,1,mp3_V0,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
035-16-Slow-Air-In-Dropped-D,1,mp3_V0,0,AUTHENTIC,21000.0,,0,0,0,0,0,0,,-30,,,0,0,
032-05-2kilos-more-Cache-feu,1,mp3_V0,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
033-01-Daylight-Rising,1,mp3_V0,31,WARNING,21250.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
036-08-Nicolas-Comment-Amaurose,1,mp3_V0,31,WARNING,21000.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
037-02-Super-Cayor-De-Dakar-Emboutaieillage,1,mp3_V0,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
038-11-Red-Hot-Chili-Peppers-This-velvet-glove,1,mp3_V0,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
039-13-Kat-Onoma-Change-blues,1,mp3_V0,31,WARNING,20750.0,cnn,0,0,0,0,0,0,,0,,,31,0,
040-11-Xploding-Plastix-Far-flung-tonic,1,mp3_V0,31,WARNING,20750.0,cnn,0,0,0,0,0,0,,0,,,31,0,
041-07-Mondkopf-Summer-afternoon-on-the-carribean-se,1,mp3_V0,12,AUTHENTIC,19000.0,cnn+spectral,0,5,0,0,0,0,,0,,,7,0,
042-04-Keletigui-et-ses-Tambourinis-Nadia,1,mp3_V0,0,AUTHENTIC,22050.0,cnn,0,0,0,0,0,0,,-50,,,4,0,
043-03-Massive-Attack-Inertia-Creeps-Manic-Street-Pr,1,mp3_V0,31,WARNING,20750.0,cnn,0,0,0,0,0,0,,0,,,31,0,
044-02-Various-Artists-Ka-mea-mea,1,mp3_V0,0,AUTHENTIC,21000.0,,0,0,0,0,0,0,,-30,,,0,0,
045-08-DJ-Katapila-Trotro-instrumental,1,mp3_V0,42,WARNING,17500.0,cnn+spectral,0,12,0,0,0,0,,0,,0,30,,
046-04-Clelia-Felix-Shine-so-bright,1,mp3_V0,31,WARNING,21750.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
047-03-Lemma-Souad-Asla-Maachouk-Nbi,1,mp3_V0,0,AUTHENTIC,21250.0,cnn,0,0,0,0,0,0,,-30,,,12,0,
048-08-Gabriel-Romero-La-Piragua,1,mp3_V0,24,AUTHENTIC,20000.0,cnn,0,0,0,0,0,0,,0,,,24,0,
049-Nigeria-70-vol-1-Lagos-jump-09-Chief-Checker-Afr,1,mp3_V0,31,WARNING,20750.0,cnn,0,0,0,0,0,0,,0,,,31,0,
052-06-Papa-Wemba-Efeka-mandundu,1,mp3_V0,0,AUTHENTIC,21000.0,,0,0,0,0,0,0,,-30,,,0,0,
053-03-Jupiter-Okwess-Ofakombolo,1,mp3_V0,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
050-08-Boubacar-Traor-Pierrette,1,mp3_V0,31,WARNING,20500.0,cnn,0,0,0,0,0,0,,0,,,31,0,
051-07-Coldcut-x-On-U-Sound-Kajra-mohobbat-wala-feat,1,mp3_V0,31,WARNING,21250.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
054-10-George-Bruns-Two-dogs-and-a-cycle,1,mp3_V0,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
055-01-Godspeed-You-Black-Emperor-Undoing-a-luciferi,1,mp3_V0,0,AUTHENTIC,21750.0,,0,0,0,0,0,0,,-50,,,0,0,
058-01-Piny-Runa-Woko,1,mp3_V0,31,WARNING,20500.0,cnn,0,0,0,0,0,0,,0,,,31,0,
059-01-Genesis-Gospel-Singers-Momma-mo-akoma-ntutu,1,mp3_V0,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
056-14-Hlamalani,1,mp3_V0,31,WARNING,21750.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
057-02-Nass-El-Ghiwan-El-Mekkaoui-le-mecquois,1,mp3_V0,0,AUTHENTIC,20500.0,,0,0,0,0,0,0,,0,,,0,0,
060-13-Naomi-The-Boys-Bad-loser,1,mp3_V0,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
061-07-Black-Truth-Rhythm-Band-Imo,1,mp3_V0,44,WARNING,16250.0,cnn+spectral,0,18,0,0,0,0,,0,,0,26,,
062-03-Alpha-Blondy-Jah-glory,1,mp3_V0,130,FAKE_CERTAIN,20500.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
063-09-Rodolphe-Burger-Billy-the-kid,1,mp3_V0,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
064-01-Blank-Jones-Feat-Mike-Francis-Someone-like-yo,1,mp3_V0,31,WARNING,21000.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
065-05-Quizas-Quizas,1,mp3_V0,0,AUTHENTIC,22050.0,cnn,0,0,0,0,0,0,,-50,,,9,0,
066-04-Etoile-de-Dakar-My-wa-wa,1,mp3_V0,0,AUTHENTIC,21750.0,cnn,0,0,0,0,0,0,,-50,,,16,0,
067-03-The-Streets-Let-s-push-things-forward,1,mp3_V0,31,WARNING,21500.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
070-02-Guts-Good-morning,1,mp3_V0,31,WARNING,21500.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
071-01-Jaipur-Kawa-Brass-Band-Piya-tu-ab-aaja,1,mp3_V0,18,AUTHENTIC,16250.0,spectral,0,18,0,0,0,0,,0,,0,0,,
068-08-Eddie-Palmieri-Cal-Tjader-Bamboleate,1,mp3_V0,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
069-02-Eden-Ahbez-The-wanderer,1,mp3_V0,0,AUTHENTIC,21000.0,,0,0,0,0,0,0,,-30,,,0,0,
072-05-Simo-Moumen-Samsara,1,mp3_V0,32,WARNING,19500.0,cnn+spectral,0,2,0,0,0,0,,0,,,30,0,
073-10-Vanilla-Fudge-Eleanor-rigby,1,mp3_V0,0,AUTHENTIC,20500.0,,0,0,0,0,0,0,,0,,,0,0,
074-09-Koki-Nakano-Lift,1,mp3_V0,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
075-03-Jordi-Savall-El-rey-de-francia-esmirna,1,mp3_V0,0,AUTHENTIC,21750.0,,0,0,0,0,0,0,,-50,,,0,0,
076-20-Fran-ois-Couperin-O-salutaris,1,mp3_V0,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
077-01-Jaga-Jazzist-All-i-know-is-tonight,1,mp3_V0,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
078-04-Kat-Onoma-La-chambre,1,mp3_V0,31,WARNING,21500.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
079-04-Gwen-McCrae-Let-s-straighten-it-out,1,mp3_V0,31,WARNING,20750.0,cnn,0,0,0,0,0,0,,0,,,31,0,
002-03-Hraach-Let-it-go,1,opus_256,78,SUSPICIOUS,20250.0,spectral,50,8,50,0,0,0,0,0,-30,,0,,
003-01-Thor-Dari-lullaby,1,opus_256,138,FAKE_CERTAIN,20250.0,cnn+spectral,50,8,50,0,0,0,0,0,0,,30,,
000-03-Balla-et-ses-Balladins-Moi-ca-ma-fout,1,opus_256,8,AUTHENTIC,20250.0,spectral,0,8,0,0,0,0,,0,,,0,0,
001-11-Gilbert-B-caud-Le-bain-de-minuit,1,opus_256,10,AUTHENTIC,20000.0,spectral,0,10,0,0,0,0,0,0,,,0,0,
004-01-Thiossane-Ablaye-Ndiaye-Aminata-ndiaye,1,opus_256,138,FAKE_CERTAIN,20250.0,cnn+spectral,50,8,50,0,0,0,0,0,0,,30,,
005-17-Los-Seven-Del-Swing-Celoso,1,opus_256,10,AUTHENTIC,20000.0,spectral,0,10,0,0,0,0,0,0,,,0,0,
006-09-Mahmoud-Ahmed-Tezeta,1,opus_256,7,AUTHENTIC,20500.0,spectral,0,7,0,0,0,0,,0,,,0,0,
007-07-Wax-Tailor-Positively-inclined-featuring-main,1,opus_256,27,AUTHENTIC,20000.0,cnn+spectral,0,10,0,0,0,0,0,0,,,17,0,
008-06-The-Mebusas-Mr-bull-dog-original-45-version,1,opus_256,112,SUSPICIOUS,19500.0,spectral,50,12,50,0,0,0,0,0,0,,0,,
009-03-Ilya-Beshevli-To-solitude,1,opus_256,0,AUTHENTIC,24000.0,,0,0,0,0,0,0,,-50,,,0,0,
010-06-Jon-Hassell-These-times,1,opus_256,8,AUTHENTIC,20250.0,spectral,0,8,0,0,0,0,,0,,,0,0,
011-07-Ensemble-National-des-Percussions-de-Guin-e-K,1,opus_256,38,WARNING,20250.0,cnn+spectral,0,8,0,0,0,0,,0,,,30,0,
012-07-A-La-Carte-Brass-And-Percussion-Papa-was-a-ro,1,opus_256,10,AUTHENTIC,20000.0,spectral,0,10,0,0,0,0,0,0,,,0,0,
013-22-Roswell-Sacred-Harp-Quartet-Weeping-mary,1,opus_256,7,AUTHENTIC,20500.0,spectral,0,7,0,0,0,0,,0,,,0,0,
016-03-Memory-Tapes-Green-knight,1,opus_256,108,FAKE_CERTAIN,20250.0,cnn+spectral,50,8,50,0,0,0,0,0,-30,,30,,
017-13-Cafe-Del-Mar-Submariner,1,opus_256,121,FAKE_CERTAIN,20250.0,cnn+spectral,50,8,50,0,0,0,0,0,0,,13,,
014-26-Dock-Walsh-Bathe-in-that-beautiful-pool,1,opus_256,0,AUTHENTIC,24000.0,,0,0,0,0,0,0,,-50,,,0,0,
015-08-Jos-Gonz-lez-Vissel,1,opus_256,8,AUTHENTIC,20250.0,spectral,0,8,0,0,0,0,,0,,,0,0,
018-04-Bag-o-wire-Resovoir,1,opus_256,38,WARNING,20250.0,cnn+spectral,0,8,0,0,0,0,,0,,,30,0,
019-04-Kohi-Jadu,1,opus_256,108,SUSPICIOUS,20250.0,spectral,50,8,50,0,0,0,0,0,0,,0,,
022-17-Michel-Legrand-It-s-good-to-be-alive-the-chas,1,opus_256,10,AUTHENTIC,20000.0,spectral,0,10,0,0,0,0,0,0,,,0,0,
023-01-Yusef-Lateef-Buddy-and-lou,1,opus_256,78,SUSPICIOUS,20250.0,spectral,50,8,50,0,0,0,0,0,-30,,0,,
020-06-Bola-Tigantabame,1,opus_256,38,WARNING,20000.0,cnn+spectral,0,10,0,0,0,0,0,0,,,28,0,
021-13-Colombiafrica-The-Mystic-Orchestra-Rey-de-roc,1,opus_256,10,AUTHENTIC,20000.0,spectral,0,10,0,0,0,0,0,0,,,0,0,
024-15-Jordi-Savall-Concert-li-la-rougeville-gigue,1,opus_256,35,WARNING,20500.0,cnn+spectral,0,7,0,0,0,0,,0,,,28,0,
025-07-Bolalar-Lola,1,opus_256,78,SUSPICIOUS,20250.0,spectral,50,8,50,0,0,0,0,0,-30,,0,,
028-04-Lisu-Yue-phue-alcool-de-ma-s,1,opus_256,0,AUTHENTIC,24000.0,,0,0,0,0,0,0,,-50,,,0,0,
029-05-Kuusow-Kurtunwaarey-Amin-Xaaji-Cusmaan-Cabdul,1,opus_256,108,SUSPICIOUS,20250.0,spectral,50,8,50,0,0,0,0,0,0,,0,,
026-06-Oumou-Dioubat-Siyala,1,opus_256,10,AUTHENTIC,20000.0,spectral,0,10,0,0,0,0,0,0,,,0,0,
027-01-Dimlite-Kitty-Cradle-Fog,1,opus_256,108,SUSPICIOUS,20250.0,spectral,50,8,50,0,0,0,0,0,0,,0,,
030-06-S-bastien-Tellier-Benny,1,opus_256,138,FAKE_CERTAIN,20250.0,cnn+spectral,50,8,50,0,0,0,0,0,0,,30,,
031-07-Shkoon-Just-Emma-Id,1,opus_256,0,AUTHENTIC,24000.0,,0,0,0,0,0,0,,-50,,,0,0,
032-05-2kilos-more-Cache-feu,1,opus_256,123,FAKE_CERTAIN,20250.0,cnn+spectral,50,8,50,0,0,0,0,0,0,,15,,
033-01-Daylight-Rising,1,opus_256,88,FAKE_CERTAIN,20250.0,cnn+spectral,50,8,50,0,0,0,0,0,-30,,10,,
034-09-Snow-Ghosts-Bowline,1,opus_256,10,AUTHENTIC,20000.0,spectral,0,10,0,0,0,0,0,0,,,0,0,
035-16-Slow-Air-In-Dropped-D,1,opus_256,8,AUTHENTIC,20250.0,spectral,0,8,0,0,0,0,,0,,,0,0,
036-08-Nicolas-Comment-Amaurose,1,opus_256,108,FAKE_CERTAIN,20250.0,cnn+spectral,50,8,50,0,0,0,0,0,-30,,30,,
037-02-Super-Cayor-De-Dakar-Emboutaieillage,1,opus_256,137,FAKE_CERTAIN,20500.0,cnn+spectral,50,7,50,0,0,0,0,0,0,,30,,
038-11-Red-Hot-Chili-Peppers-This-velvet-glove,1,opus_256,29,AUTHENTIC,20250.0,cnn+spectral,0,8,0,0,0,0,,0,,,21,0,
039-13-Kat-Onoma-Change-blues,1,opus_256,108,SUSPICIOUS,20250.0,spectral,50,8,50,0,0,0,0,0,0,,0,,
042-04-Keletigui-et-ses-Tambourinis-Nadia,1,opus_256,40,WARNING,20000.0,cnn+spectral,0,10,0,0,0,0,0,0,,,30,0,
043-03-Massive-Attack-Inertia-Creeps-Manic-Street-Pr,1,opus_256,108,SUSPICIOUS,20250.0,spectral,50,8,50,0,0,0,0,0,0,,0,,
040-11-Xploding-Plastix-Far-flung-tonic,1,opus_256,10,AUTHENTIC,20000.0,spectral,0,10,0,0,0,0,0,0,,,0,0,
041-07-Mondkopf-Summer-afternoon-on-the-carribean-se,1,opus_256,13,AUTHENTIC,19250.0,spectral,0,13,0,0,0,0,0,0,,,0,0,
044-02-Various-Artists-Ka-mea-mea,1,opus_256,8,AUTHENTIC,20250.0,spectral,0,8,0,0,0,0,,0,,,0,0,
045-08-DJ-Katapila-Trotro-instrumental,1,opus_256,51,WARNING,17750.0,cnn+spectral,0,21,0,0,0,0,,0,,0,30,,
046-04-Clelia-Felix-Shine-so-bright,1,opus_256,134,FAKE_CERTAIN,20250.0,cnn+spectral,50,8,50,0,0,0,0,0,0,,26,,
047-03-Lemma-Souad-Asla-Maachouk-Nbi,1,opus_256,108,SUSPICIOUS,20250.0,spectral,50,8,50,0,0,0,0,0,0,,0,,
048-08-Gabriel-Romero-La-Piragua,1,opus_256,10,AUTHENTIC,20000.0,spectral,0,10,0,0,0,0,0,0,,,0,0,
049-Nigeria-70-vol-1-Lagos-jump-09-Chief-Checker-Afr,1,opus_256,14,AUTHENTIC,20000.0,cnn+spectral,0,10,0,0,0,0,0,0,,,4,0,
050-08-Boubacar-Traor-Pierrette,1,opus_256,40,WARNING,20000.0,cnn+spectral,0,10,0,0,0,0,0,0,,,30,0,
051-07-Coldcut-x-On-U-Sound-Kajra-mohobbat-wala-feat,1,opus_256,10,AUTHENTIC,20000.0,spectral,0,10,0,0,0,0,0,0,,,0,0,
052-06-Papa-Wemba-Efeka-mandundu,1,opus_256,8,AUTHENTIC,20250.0,spectral,0,8,0,0,0,0,,0,,,0,0,
053-03-Jupiter-Okwess-Ofakombolo,1,opus_256,109,FAKE_CERTAIN,20250.0,cnn+spectral,50,8,50,0,0,0,0,0,0,,1,,
054-10-George-Bruns-Two-dogs-and-a-cycle,1,opus_256,10,AUTHENTIC,20000.0,spectral,0,10,0,0,0,0,0,0,,,0,0,
055-01-Godspeed-You-Black-Emperor-Undoing-a-luciferi,1,opus_256,10,AUTHENTIC,20000.0,spectral,0,10,0,0,0,0,0,0,,,0,0,
056-14-Hlamalani,1,opus_256,108,SUSPICIOUS,20250.0,spectral,50,8,50,0,0,0,0,0,0,,0,,
057-02-Nass-El-Ghiwan-El-Mekkaoui-le-mecquois,1,opus_256,8,AUTHENTIC,20250.0,spectral,0,8,0,0,0,0,,0,,,0,0,
058-01-Piny-Runa-Woko,1,opus_256,78,SUSPICIOUS,20250.0,spectral,50,8,50,0,0,0,0,0,-30,,0,,
059-01-Genesis-Gospel-Singers-Momma-mo-akoma-ntutu,1,opus_256,138,FAKE_CERTAIN,20250.0,cnn+spectral,50,8,50,0,0,0,0,0,0,,30,,
062-03-Alpha-Blondy-Jah-glory,1,opus_256,78,SUSPICIOUS,20250.0,spectral,50,8,50,0,0,0,0,0,-30,,0,,
063-09-Rodolphe-Burger-Billy-the-kid,1,opus_256,108,SUSPICIOUS,20250.0,spectral,50,8,50,0,0,0,0,0,0,,0,,
060-13-Naomi-The-Boys-Bad-loser,1,opus_256,38,WARNING,20250.0,cnn+spectral,0,8,0,0,0,0,,0,,,30,0,
061-07-Black-Truth-Rhythm-Band-Imo,1,opus_256,91,SUSPICIOUS,17750.0,spectral,50,21,50,0,0,0,,0,-30,0,0,,
064-01-Blank-Jones-Feat-Mike-Francis-Someone-like-yo,1,opus_256,26,AUTHENTIC,20000.0,cnn+spectral,0,10,0,0,0,0,0,0,,,16,0,
065-05-Quizas-Quizas,1,opus_256,113,FAKE_CERTAIN,20250.0,cnn+spectral,50,8,50,0,0,0,0,0,0,,5,,
068-08-Eddie-Palmieri-Cal-Tjader-Bamboleate,1,opus_256,88,FAKE_CERTAIN,20250.0,cnn+spectral,50,8,50,0,0,0,0,0,-30,,10,,
069-02-Eden-Ahbez-The-wanderer,1,opus_256,78,SUSPICIOUS,20250.0,spectral,50,8,50,0,0,0,0,0,-30,,0,,
066-04-Etoile-de-Dakar-My-wa-wa,1,opus_256,108,SUSPICIOUS,20250.0,spectral,50,8,50,0,0,0,0,0,0,,0,,
067-03-The-Streets-Let-s-push-things-forward,1,opus_256,10,AUTHENTIC,20000.0,spectral,0,10,0,0,0,0,0,0,,,0,0,
070-02-Guts-Good-morning,1,opus_256,38,WARNING,20000.0,cnn+spectral,0,10,0,0,0,0,0,0,,,28,0,
071-01-Jaipur-Kawa-Brass-Band-Piya-tu-ab-aaja,1,opus_256,58,FAKE_CERTAIN,16250.0,cnn+spectral,0,28,0,0,0,0,,0,,0,30,,
072-05-Simo-Moumen-Samsara,1,opus_256,26,AUTHENTIC,19750.0,cnn+spectral,0,11,0,0,0,0,0,0,,,15,0,
073-10-Vanilla-Fudge-Eleanor-rigby,1,opus_256,38,WARNING,20250.0,cnn+spectral,0,8,0,0,0,0,,0,,,30,0,
074-09-Koki-Nakano-Lift,1,opus_256,8,AUTHENTIC,20250.0,spectral,0,8,0,0,0,0,,0,,,0,0,
075-03-Jordi-Savall-El-rey-de-francia-esmirna,1,opus_256,8,AUTHENTIC,20250.0,spectral,0,8,0,0,0,0,,0,,,0,0,
076-20-Fran-ois-Couperin-O-salutaris,1,opus_256,0,AUTHENTIC,24000.0,,0,0,0,0,0,0,,-50,,,0,0,
077-01-Jaga-Jazzist-All-i-know-is-tonight,1,opus_256,108,SUSPICIOUS,20250.0,spectral,50,8,50,0,0,0,0,0,0,,0,,
000-03-Balla-et-ses-Balladins-Moi-ca-ma-fout,1,vorbis_q8,0,AUTHENTIC,20000.0,,0,0,0,0,0,0,,0,,,0,0,
001-11-Gilbert-B-caud-Le-bain-de-minuit,1,vorbis_q8,15,AUTHENTIC,20250.0,cnn,0,0,0,0,0,0,,0,,,15,0,
